,age,gender,height,weight,activity_level,goal,protein,fats,carbohydrates,daily_dose
8929,37,male,166,93,low,slightloss,92.16796875,81.92708333333333,337.94921875,2457.8125
8930,59,male,154,66,minimal,moderategain,59.9625,53.3,219.8625,1599.0
8931,39,male,198,65,medium,slightloss,98.6671875,87.70416666666667,361.7796875,2631.125
8932,36,male,182,82,veryhigh,extremeloss,127.003125,112.89166666666667,465.678125,3386.75
8933,47,male,176,88,high,slightgain,113.203125,100.625,415.07812500000006,3018.75
8934,45,male,154,84,high,extremeloss,102.36796875,90.99375,375.34921875000003,2729.8125
8935,52,female,186,87,minimal,slightgain,72.5175,64.46,265.89750000000004,1933.8
8936,60,male,156,81,minimal,slightgain,67.05,59.599999999999994,245.85000000000002,1788.0
8937,28,female,197,52,medium,extremeloss,84.29578125,74.92958333333334,309.08453125000005,2247.8875000000003
8938,48,female,167,52,medium,extremegain,67.58484375,60.07541666666667,247.81109375000003,1802.2625
8939,56,female,180,57,minimal,moderateloss,56.43,50.16,206.91,1504.8
8940,53,female,155,95,low,moderateloss,76.969921875,68.41770833333334,282.223046875,2052.53125
8941,47,female,151,80,minimal,slightgain,60.64874999999999,53.91,222.37875000000003,1617.3
8942,40,female,162,58,minimal,extremegain,55.4175,49.26,203.19750000000002,1477.8
8943,36,female,191,54,high,extremegain,90.093515625,80.083125,330.34289062500005,2402.49375
8944,29,female,160,77,minimal,extremeloss,65.88,58.559999999999995,241.56,1756.8
8945,32,male,175,64,minimal,slightloss,71.04375,63.150000000000006,260.49375000000003,1894.5
8946,48,female,170,98,minimal,slightgain,73.86749999999999,65.66,270.8475,1969.8
8947,60,female,151,76,low,moderategain,64.079296875,56.959374999999994,234.95742187500002,1708.78125
8948,54,female,189,91,high,slightgain,107.397421875,95.464375,393.790546875,2863.93125
8949,54,male,169,80,veryhigh,weightmaintenance,113.37656249999999,100.77916666666665,415.7140625,3023.375
8950,32,female,166,89,veryhigh,moderateloss,114.46312499999999,101.74499999999999,419.698125,3052.35
8951,46,male,165,67,veryhigh,extremeloss,105.1828125,93.49583333333334,385.6703125,2804.875
8952,60,female,191,87,veryhigh,slightloss,114.1959375,101.5075,418.7184375,3045.225
8953,43,female,154,98,high,moderategain,101.33296875,90.07375,371.55421875,2702.2125
8954,61,male,163,53,minimal,extremegain,56.19375,49.95,206.04375000000002,1498.5
8955,19,female,173,70,veryhigh,slightloss,108.67406249999999,96.59916666666666,398.4715625,2897.975
8956,37,male,153,96,minimal,moderategain,78.13125,69.44999999999999,286.48125000000005,2083.5
8957,32,male,197,91,veryhigh,slightgain,141.5203125,125.79583333333332,518.9078125000001,3773.875
8958,21,female,173,72,low,slightloss,79.161328125,70.365625,290.258203125,2110.96875
8959,39,female,196,94,minimal,slightloss,81.40499999999999,72.35999999999999,298.485,2170.7999999999997
8960,55,male,158,71,high,slightgain,92.34140624999999,82.08125,338.58515625,2462.4375
8961,40,male,152,50,low,moderateloss,64.7109375,57.520833333333336,237.27343750000003,1725.625
8962,43,female,158,74,low,weightmaintenance,69.68671875,61.943749999999994,255.51796875000002,1858.3125
8963,28,female,167,90,high,moderateloss,106.265390625,94.458125,389.63976562500005,2833.74375
8964,45,female,185,77,low,moderateloss,79.419140625,70.59479166666667,291.203515625,2117.84375
8965,19,male,168,86,minimal,weightmaintenance,81.89999999999999,72.8,300.3,2184.0
8966,25,female,173,60,medium,slightgain,81.09890625000001,72.08791666666667,297.36265625000004,2162.6375000000003
8967,46,male,153,71,medium,moderateloss,83.77265625,74.46458333333334,307.16640625,2233.9375
8968,28,female,158,74,veryhigh,extremeloss,101.63812499999999,90.34499999999998,372.673125,2710.35
8969,54,male,182,70,veryhigh,extremeloss,112.04062499999999,99.59166666666665,410.815625,2987.75
8970,35,male,150,85,minimal,weightmaintenance,72.7875,64.69999999999999,266.88750000000005,1941.0
8971,31,female,184,69,high,extremeloss,98.58375,87.63,361.47375000000005,2628.9
8972,27,male,159,65,minimal,slightgain,68.11874999999999,60.54999999999999,249.76875,1816.5
8973,52,male,161,77,veryhigh,slightloss,108.3890625,96.34583333333333,397.42656250000005,2890.375
8974,26,male,167,78,low,slightgain,87.591796875,77.859375,321.169921875,2335.78125
8975,52,male,163,99,minimal,weightmaintenance,78.91875,70.15,289.36875000000003,2104.5
8976,28,male,159,75,minimal,slightloss,72.39375,64.35,265.44375,1930.5
8977,61,female,159,89,high,extremeloss,91.710703125,81.520625,336.27257812500005,2445.61875
8978,29,female,167,51,veryhigh,moderateloss,88.9021875,79.02416666666666,325.9746875,2370.725
8979,20,male,173,98,minimal,extremegain,88.48125,78.65,324.43125000000003,2359.5
8980,56,female,150,59,low,extremeloss,56.02265625,49.797916666666666,205.41640625000002,1493.9375
8981,31,male,179,62,low,slightgain,81.919921875,72.81770833333333,300.373046875,2184.53125
8982,45,male,164,64,medium,slightgain,83.990625,74.65833333333333,307.96562500000005,2239.75
8983,28,female,157,58,veryhigh,extremegain,89.7928125,79.81583333333333,329.2403125,2394.475
8984,56,male,184,76,low,weightmaintenance,84.3046875,74.9375,309.1171875,2248.125
8985,42,male,167,57,high,moderateloss,91.12851562499999,81.003125,334.137890625,2430.09375
8986,38,male,190,55,veryhigh,moderateloss,110.615625,98.32499999999999,405.59062500000005,2949.75
8987,27,female,165,85,low,slightloss,81.739453125,72.65729166666667,299.711328125,2179.71875
8988,60,female,170,99,minimal,slightloss,71.61749999999999,63.66,262.5975,1909.8
8989,32,male,164,73,veryhigh,slightgain,114.0,101.33333333333333,418.00000000000006,3040.0
8990,36,male,154,52,low,weightmaintenance,67.41796875,59.927083333333336,247.19921875000003,1797.8125
8991,39,male,194,75,minimal,extremegain,79.7625,70.9,292.46250000000003,2127.0
8992,38,male,156,85,medium,slightgain,95.325,84.73333333333333,349.52500000000003,2542.0
8993,61,male,197,70,veryhigh,moderategain,116.2265625,103.3125,426.16406250000006,3099.375
8994,49,female,156,62,veryhigh,moderateloss,84.71624999999999,75.30333333333333,310.62625,2259.1
8995,40,female,176,60,low,moderateloss,69.0421875,61.37083333333333,253.15468750000002,1841.125
8996,30,female,174,57,medium,slightgain,78.26531250000001,69.56916666666667,286.9728125000001,2087.0750000000003
8997,22,female,171,95,high,extremegain,113.057578125,100.495625,414.544453125,3014.86875
8998,21,male,197,95,low,moderateloss,107.314453125,95.390625,393.48632812500006,2861.71875
8999,45,male,162,97,low,extremegain,90.87890625,80.78125,333.22265625,2423.4375
9000,31,female,166,63,high,slightloss,87.42515625,77.71125,320.55890625000006,2331.3375
9001,25,female,190,82,high,moderateloss,111.35953125,98.98625,408.31828125000004,2969.5875
9002,26,male,193,51,high,slightloss,102.933984375,91.49687499999999,377.42460937500005,2744.90625
9003,52,female,162,50,high,extremeloss,70.60640625,62.761250000000004,258.89015625,1882.8375
9004,54,male,175,60,high,extremegain,92.422265625,82.15312499999999,338.88164062500005,2464.59375
9005,38,male,158,55,minimal,weightmaintenance,60.8625,54.099999999999994,223.16250000000002,1623.0
9006,35,male,154,81,minimal,weightmaintenance,72.1125,64.1,264.4125,1923.0
9007,50,female,188,64,high,moderateloss,90.82125,80.73,333.01125,2421.9
9008,25,female,182,61,medium,weightmaintenance,84.94968750000001,75.51083333333334,311.48218750000007,2265.3250000000003
9009,34,female,153,86,medium,moderategain,86.33015625,76.73791666666666,316.5439062500001,2302.1375000000003
9010,60,female,177,78,high,extremeloss,92.195859375,81.951875,338.05148437500003,2458.55625
9011,48,female,175,93,minimal,moderateloss,73.02374999999999,64.91,267.75375,1947.3
9012,51,male,153,71,medium,slightloss,82.31953125,73.17291666666667,301.83828125,2195.1875
9013,23,female,165,95,minimal,extremeloss,76.73625,68.21,281.36625000000004,2046.3
9014,39,male,186,63,low,extremegain,82.62890625,73.44791666666667,302.97265625,2203.4375
9015,31,male,171,68,minimal,moderategain,71.94375,63.949999999999996,263.79375000000005,1918.5
9016,20,male,185,54,high,extremeloss,103.580859375,92.071875,379.79648437500003,2762.15625
9017,29,female,187,84,veryhigh,weightmaintenance,121.32093749999999,107.84083333333332,444.84343750000005,3235.225
9018,53,female,184,74,high,moderategain,94.7025,84.18,347.24250000000006,2525.4
9019,29,female,174,99,low,slightloss,91.34296875,81.19375,334.92421875,2435.8125
9020,62,female,157,87,minimal,slightgain,62.11125,55.21,227.74125,1656.3
9021,19,female,166,58,medium,extremeloss,79.13718750000001,70.34416666666668,290.16968750000007,2110.3250000000003
9022,19,female,167,56,high,weightmaintenance,87.182578125,77.495625,319.669453125,2324.86875
9023,32,female,199,67,medium,extremegain,92.57859375000001,82.29208333333334,339.45484375000007,2468.7625000000003
9024,40,female,161,51,minimal,extremegain,51.98625,46.21,190.61625,1386.3
9025,46,male,182,59,low,extremeloss,77.47265625,68.86458333333333,284.06640625,2065.9375
9026,34,female,172,93,high,slightloss,108.286875,96.255,397.05187500000005,2887.65
9027,49,male,161,51,medium,extremegain,74.18203125,65.93958333333333,272.00078125000005,1978.1875
9028,24,male,160,94,high,slightloss,118.0546875,104.9375,432.86718750000006,3148.125
9029,47,male,162,57,high,moderateloss,87.48984374999999,77.76875,320.79609375,2333.0625
9030,45,male,184,56,medium,slightgain,86.60625,76.98333333333333,317.55625000000003,2309.5
9031,31,female,176,84,low,slightgain,83.7375,74.43333333333334,307.0375,2233.0
9032,61,female,174,72,high,weightmaintenance,86.77828125,77.13625,318.18703125,2314.0875
9033,47,male,189,57,low,slightgain,78.439453125,69.72395833333333,287.611328125,2091.71875
9034,34,male,152,70,low,slightloss,76.5703125,68.0625,280.7578125,2041.875
9035,49,male,198,82,minimal,slightgain,81.7875,72.69999999999999,299.88750000000005,2181.0
9036,63,female,174,96,medium,weightmaintenance,91.34343750000001,81.19416666666667,334.9259375000001,2435.8250000000003
9037,23,male,194,50,minimal,extremeloss,72.1125,64.1,264.4125,1923.0
9038,41,male,159,61,veryhigh,slightgain,100.01718749999999,88.90416666666665,366.7296875,2667.125
9039,23,female,166,60,minimal,slightgain,61.2675,54.46,224.6475,1633.8
9040,44,male,152,97,high,extremegain,110.2921875,98.0375,404.4046875,2941.125
9041,35,female,194,79,high,slightloss,107.80171875,95.82375,395.27296875,2874.7125
9042,41,female,171,53,high,slightloss,79.743515625,70.883125,292.39289062500006,2126.49375
9043,54,male,187,83,veryhigh,extremegain,123.5296875,109.80416666666666,452.94218750000005,3294.125
9044,41,male,163,72,low,extremeloss,79.341796875,70.52604166666667,290.919921875,2115.78125
9045,55,male,176,81,high,extremegain,106.08749999999999,94.3,388.9875,2829.0
9046,51,female,191,52,minimal,moderategain,58.39874999999999,51.91,214.12875000000003,1557.3
9047,57,female,169,77,low,moderategain,71.169140625,63.26145833333333,260.953515625,1897.84375
9048,64,female,197,53,minimal,moderateloss,57.61125,51.21,211.24125,1536.3
9049,32,male,167,99,minimal,slightgain,84.54375,75.15,309.99375000000003,2254.5
9050,28,male,162,61,high,slightloss,96.22265625,85.53125,352.81640625000006,2565.9375
9051,39,male,191,73,minimal,moderateloss,78.01875,69.35,286.06875,2080.5
9052,41,male,155,82,veryhigh,slightgain,113.1984375,100.62083333333334,415.0609375,3018.625
9053,18,male,159,52,low,slightgain,73.669921875,65.484375,270.123046875,1964.53125
9054,35,male,186,53,high,moderateloss,98.48671875,87.54374999999999,361.11796875000005,2626.3125
9055,61,female,178,79,high,slightloss,92.92359375,82.59875,340.71984375000005,2477.9625
9056,29,female,155,55,minimal,extremeloss,54.57375,48.51,200.10375000000002,1455.3
9057,60,female,188,98,minimal,moderategain,76.22999999999999,67.75999999999999,279.51,2032.8
9058,45,male,160,79,medium,slightgain,91.25625,81.11666666666666,334.60625000000005,2433.5
9059,57,female,197,57,medium,extremegain,78.77390625000001,70.02125000000001,288.83765625000007,2100.6375000000003
9060,24,female,174,67,high,weightmaintenance,95.51109375,84.89875,350.20734375000006,2546.9625
9061,40,female,193,65,high,weightmaintenance,96.723984375,85.976875,354.65460937500006,2579.30625
9062,38,male,193,55,minimal,weightmaintenance,70.70625,62.849999999999994,259.25625,1885.5
9063,51,male,179,73,veryhigh,extremegain,113.9109375,101.25416666666666,417.67343750000003,3037.625
9064,28,female,169,77,veryhigh,extremeloss,108.67406249999999,96.59916666666666,398.4715625,2897.975
9065,39,male,186,81,minimal,moderategain,80.21249999999999,71.3,294.1125,2139.0
9066,59,male,165,74,medium,slightgain,86.09765625,76.53125,315.69140625,2295.9375
9067,52,male,180,77,medium,slightloss,95.325,84.73333333333333,349.52500000000003,2542.0
9068,46,male,178,70,veryhigh,slightloss,113.109375,100.54166666666667,414.73437500000006,3016.25
9069,59,female,155,57,high,extremegain,70.040390625,62.258125,256.814765625,1867.74375
9070,45,male,178,85,minimal,moderategain,78.4125,69.69999999999999,287.51250000000005,2091.0
9071,35,female,181,58,high,extremeloss,88.961484375,79.076875,326.19210937500003,2372.30625
9072,31,female,158,89,medium,moderategain,90.76218750000001,80.67750000000001,332.79468750000007,2420.3250000000003
9073,35,male,186,70,veryhigh,slightgain,120.59062499999999,107.19166666666666,442.16562500000003,3215.75
9074,45,male,172,50,high,moderateloss,87.6515625,77.9125,321.3890625,2337.375
9075,41,male,165,53,medium,moderateloss,79.12265624999999,70.33125,290.11640625,2109.9375
9076,25,female,167,59,medium,slightgain,78.33796875,69.63375,287.2392187500001,2089.0125000000003
9077,59,female,168,75,medium,slightgain,78.12,69.44,286.44000000000005,2083.2000000000003
9078,62,female,193,89,high,slightloss,105.133359375,93.451875,385.48898437500003,2803.55625
9079,25,female,151,52,low,extremeloss,60.727734375,53.98020833333333,222.66835937500002,1619.40625
9080,21,female,159,93,veryhigh,extremeloss,118.11468749999999,104.99083333333333,433.0871875,3149.725
9081,44,female,161,58,medium,moderategain,70.05515625,62.271249999999995,256.86890625,1868.1375
9082,53,female,195,81,high,extremegain,103.677890625,92.158125,380.15226562500004,2764.74375
9083,22,male,167,52,minimal,extremegain,65.64375,58.349999999999994,240.69375000000002,1750.5
9084,50,female,168,53,veryhigh,slightloss,83.29124999999999,74.03666666666666,305.40125,2221.1
9085,51,female,187,55,minimal,weightmaintenance,58.623749999999994,52.10999999999999,214.95375,1563.3
9086,47,female,186,58,minimal,moderateloss,60.592499999999994,53.85999999999999,222.1725,1615.8
9087,25,female,176,75,high,slightgain,101.17125,89.93,370.96125000000006,2697.9
9088,56,male,197,51,low,moderategain,75.603515625,67.203125,277.212890625,2016.09375
9089,64,female,163,51,high,moderateloss,67.776328125,60.245625000000004,248.51320312500005,1807.36875
9090,43,female,194,99,high,moderateloss,118.15171875,105.02375,433.22296875000006,3150.7125
9091,54,male,183,70,veryhigh,moderategain,112.48593749999999,99.9875,412.4484375,2999.625
9092,51,male,151,71,high,extremeloss,90.805078125,80.71562499999999,332.95195312500005,2421.46875
9093,24,female,193,52,veryhigh,slightloss,102.97406249999999,91.53249999999998,377.5715625,2745.975
9094,57,female,182,84,medium,weightmaintenance,89.0184375,79.1275,326.40093750000005,2373.8250000000003
9095,45,female,168,99,veryhigh,weightmaintenance,117.8475,104.75333333333333,432.1075,3142.6
9096,56,female,176,87,high,moderategain,98.9071875,87.9175,362.6596875,2637.525
9097,56,female,197,82,medium,moderategain,93.59578125,83.19625,343.1845312500001,2495.8875000000003
9098,45,female,179,64,medium,slightloss,79.79109375,70.92541666666666,292.5673437500001,2127.7625000000003
9099,31,male,156,60,low,moderateloss,73.4765625,65.3125,269.4140625,1959.375
9100,55,male,176,59,high,slightloss,91.85625,81.65,336.80625000000003,2449.5
9101,21,female,170,85,minimal,extremegain,74.0925,65.86,271.6725,1975.8
9102,59,female,156,63,high,slightloss,74.3259375,66.0675,272.52843750000005,1982.025
9103,35,female,197,51,minimal,extremegain,63.23625,56.21,231.86625,1686.3
9104,61,male,174,94,low,slightgain,89.07421875,79.17708333333333,326.60546875,2375.3125
9105,42,female,187,97,high,slightgain,114.351328125,101.645625,419.28820312500005,3049.36875
9106,24,male,167,93,low,moderateloss,95.841796875,85.19270833333333,351.419921875,2555.78125
9107,55,male,182,86,minimal,extremeloss,77.7375,69.1,285.0375,2073.0
9108,45,female,182,78,veryhigh,weightmaintenance,109.11937499999999,96.99499999999999,400.104375,2909.85
9109,22,male,181,84,high,slightgain,120.723046875,107.30937499999999,442.65117187500005,3219.28125
9110,20,female,174,69,medium,moderateloss,88.1465625,78.3525,323.2040625000001,2350.5750000000003
9111,61,male,163,70,medium,moderategain,82.46484375,73.30208333333333,302.37109375,2199.0625
9112,48,female,187,83,low,slightloss,82.383984375,73.23020833333334,302.074609375,2196.90625
9113,64,female,187,98,veryhigh,extremegain,118.8271875,105.62416666666667,435.69968750000004,3168.725
9114,59,male,153,92,medium,slightgain,92.20078124999999,81.95625,338.06953125,2458.6875
9115,37,male,193,82,medium,slightloss,107.31328125,95.38958333333333,393.48203125000003,2861.6875
9116,36,male,167,68,high,slightloss,100.184765625,89.053125,367.344140625,2671.59375
9117,28,female,159,57,medium,slightgain,73.39734375,65.24208333333334,269.12359375000005,1957.2625
9118,57,male,184,80,minimal,extremegain,75.14999999999999,66.8,275.55,2004.0
9119,20,male,184,60,low,moderateloss,85.3359375,75.85416666666667,312.8984375,2275.625
9120,40,female,189,57,medium,moderategain,80.80828125000001,71.82958333333335,296.2970312500001,2154.8875000000003
9121,24,female,172,74,high,extremegain,99.230625,88.205,363.84562500000004,2646.15
9122,40,male,174,98,minimal,weightmaintenance,84.2625,74.9,308.96250000000003,2247.0
9123,24,male,150,69,medium,moderateloss,87.9140625,78.14583333333333,322.3515625,2344.375
9124,63,male,167,87,low,extremeloss,82.693359375,73.50520833333333,303.208984375,2205.15625
9125,51,female,164,56,low,extremegain,60.2765625,53.579166666666666,221.01406250000002,1607.375
9126,59,female,174,62,low,extremegain,64.53046875,57.360416666666666,236.61171875000002,1720.8125
9127,36,male,181,88,medium,extremegain,106.73203124999999,94.87291666666665,391.35078125,2846.1875
9128,26,female,169,92,minimal,extremeloss,75.83624999999999,67.41,278.06625,2022.3
9129,35,male,166,59,veryhigh,weightmaintenance,103.846875,92.30833333333334,380.771875,2769.25
9130,58,male,160,57,low,extremegain,66.2578125,58.895833333333336,242.94531250000003,1766.875
9131,62,female,162,91,minimal,moderategain,65.3175,58.059999999999995,239.4975,1741.8
9132,59,male,174,92,high,extremegain,111.10078125,98.75625,407.36953125,2962.6875
9133,42,male,169,69,high,extremeloss,99.699609375,88.62187499999999,365.56523437500005,2658.65625
9134,31,female,174,66,minimal,slightloss,64.41749999999999,57.25999999999999,236.19750000000002,1717.8
9135,61,male,191,60,high,extremeloss,96.626953125,85.890625,354.29882812500006,2576.71875
9136,42,male,194,65,high,slightgain,107.21953125,95.30625,393.13828125000003,2859.1875
9137,36,female,198,86,low,extremegain,90.56953125,80.50625,332.08828125,2415.1875
9138,56,male,180,91,medium,slightloss,102.3,90.93333333333334,375.1,2728.0
9139,32,male,150,81,medium,extremegain,92.56406249999999,82.27916666666665,339.4015625,2468.375
9140,33,female,165,75,medium,moderateloss,84.58640625000001,75.18791666666668,310.15015625000007,2255.6375000000003
9141,44,female,197,86,medium,moderategain,99.40828125,88.36291666666666,364.4970312500001,2650.8875000000003
9142,57,female,177,58,minimal,weightmaintenance,55.811249999999994,49.60999999999999,204.64125,1488.3
9143,27,male,170,84,low,slightgain,91.39453125,81.23958333333333,335.11328125,2437.1875
9144,21,female,179,52,minimal,slightgain,61.77374999999999,54.91,226.50375000000003,1647.3
9145,36,male,152,80,high,weightmaintenance,101.8828125,90.5625,373.57031250000006,2716.875
9146,45,female,183,91,low,extremeloss,85.993359375,76.43854166666667,315.308984375,2293.15625
9147,38,male,155,56,veryhigh,weightmaintenance,95.7421875,85.10416666666667,351.0546875,2553.125
9148,64,male,192,51,medium,weightmaintenance,81.084375,72.07499999999999,297.30937500000005,2162.25
9149,31,female,178,74,high,extremeloss,99.39234375,88.34875,364.43859375000005,2650.4625
9150,50,male,152,89,medium,extremegain,92.709375,82.40833333333333,339.93437500000005,2472.25
9151,27,male,182,61,medium,moderateloss,94.01718749999999,83.57083333333333,344.7296875,2507.125
9152,36,female,160,79,medium,moderategain,84.22312500000001,74.86500000000001,308.81812500000007,2245.9500000000003
9153,47,male,194,79,veryhigh,weightmaintenance,126.29062499999999,112.25833333333333,463.065625,3367.75
9154,39,male,154,78,high,extremeloss,100.42734374999999,89.26875,368.23359375,2678.0625
9155,20,male,199,90,medium,slightgain,119.08359374999999,105.85208333333333,436.63984375,3175.5625
9156,54,female,181,60,medium,weightmaintenance,75.57703125,67.17958333333334,277.11578125000005,2015.3875
9157,58,female,196,72,low,moderategain,77.034375,68.475,282.459375,2054.25
9158,35,female,167,66,medium,extremegain,79.50046875000001,70.66708333333334,291.50171875000007,2120.0125000000003
9159,28,female,196,62,low,extremegain,79.6125,70.76666666666667,291.9125,2123.0
9160,19,female,169,82,high,weightmaintenance,104.809921875,93.164375,384.30304687500006,2794.93125
9161,29,female,188,50,high,extremegain,88.5571875,78.7175,324.70968750000003,2361.525
9162,23,female,198,89,high,moderateloss,119.76890625,106.46125,439.15265625000006,3193.8375
9163,60,female,189,62,low,moderateloss,69.106640625,61.428124999999994,253.39101562500002,1842.84375
9164,57,male,177,87,veryhigh,slightgain,120.8578125,107.42916666666666,443.14531250000005,3222.875
9165,61,male,162,52,veryhigh,moderateloss,87.815625,78.05833333333334,321.990625,2341.75
9166,46,male,175,65,medium,extremegain,88.27734375,78.46875,323.68359375,2354.0625
9167,47,male,165,91,high,moderategain,110.696484375,98.396875,405.887109375,2951.90625
9168,19,female,174,56,minimal,slightgain,62.61749999999999,55.66,229.59750000000003,1669.8
9169,26,male,159,52,medium,extremegain,80.72109375,71.75208333333333,295.97734375000005,2152.5625
9170,64,male,178,63,veryhigh,weightmaintenance,101.709375,90.40833333333333,372.93437500000005,2712.25
9171,19,male,195,65,veryhigh,extremeloss,126.73593749999999,112.65416666666665,464.6984375,3379.625
9172,46,male,187,53,high,moderateloss,95.333203125,84.740625,349.555078125,2542.21875
9173,50,male,169,80,low,slightgain,83.080078125,73.84895833333333,304.626953125,2215.46875
9174,27,female,175,62,medium,moderateloss,82.40671875000001,73.25041666666668,302.15796875000007,2197.5125000000003
9175,51,female,181,76,low,moderateloss,76.067578125,67.615625,278.914453125,2028.46875
9176,61,male,188,50,veryhigh,slightloss,97.96875,87.08333333333333,359.21875000000006,2612.5
9177,25,male,187,74,high,weightmaintenance,115.70976562499999,102.85312499999999,424.26914062500003,3085.59375
9178,54,male,198,86,veryhigh,moderateloss,130.56562499999998,116.05833333333332,478.740625,3481.75
9179,50,male,173,99,high,extremeloss,118.13554687499999,105.00937499999999,433.16367187500003,3150.28125
9180,64,female,180,93,minimal,moderategain,70.83,62.96,259.71000000000004,1888.8
9181,23,male,189,60,low,slightloss,86.173828125,76.59895833333333,315.970703125,2297.96875
9182,61,female,161,58,medium,slightgain,65.11453125,57.87958333333333,238.75328125000001,1736.3875
9183,57,male,185,56,high,slightgain,92.907421875,82.584375,340.660546875,2477.53125
9184,62,female,159,63,minimal,extremeloss,51.873749999999994,46.10999999999999,190.20375,1383.3
9185,36,female,155,79,minimal,extremeloss,63.79875,56.71,233.92875,1701.3
9186,49,female,156,73,low,moderategain,66.9796875,59.537499999999994,245.59218750000002,1786.125
9187,44,male,180,52,high,weightmaintenance,92.503125,82.225,339.178125,2466.75
9188,18,male,176,97,medium,extremeloss,115.378125,102.55833333333334,423.053125,3076.75
9189,60,female,157,88,medium,slightgain,81.38953125,72.34625,298.42828125000005,2170.3875000000003
9190,50,male,152,76,medium,weightmaintenance,85.153125,75.69166666666666,312.22812500000003,2270.75
9191,57,male,189,50,veryhigh,extremeloss,99.8390625,88.74583333333334,366.0765625,2662.375
9192,49,female,196,87,veryhigh,extremeloss,120.34124999999999,106.96999999999998,441.25125,3209.1
9193,22,male,170,75,high,extremegain,110.45390625,98.18125,404.99765625000003,2945.4375
9194,34,female,150,55,medium,slightgain,67.2215625,59.752500000000005,246.47906250000003,1792.575
9195,25,male,194,91,minimal,weightmaintenance,90.1125,80.1,330.4125,2403.0
9196,59,male,199,61,medium,slightloss,90.89296875,80.79374999999999,333.27421875000005,2423.8125
9197,51,female,164,87,high,slightloss,95.6728125,85.0425,350.8003125,2551.275
9198,26,female,156,95,medium,moderategain,94.97625000000001,84.42333333333335,348.2462500000001,2532.7000000000003
9199,40,female,164,84,low,weightmaintenance,77.55,68.93333333333334,284.35,2068.0
9200,52,female,174,59,medium,extremeloss,73.0340625,64.91916666666667,267.79156250000005,1947.575
9201,24,male,152,58,minimal,extremeloss,63.675,56.599999999999994,233.47500000000002,1698.0
9202,32,male,179,72,high,weightmaintenance,108.91757812499999,96.815625,399.364453125,2904.46875
9203,37,male,163,79,high,slightloss,105.359765625,93.65312499999999,386.31914062500005,2809.59375
9204,42,female,153,71,minimal,moderategain,58.286249999999995,51.809999999999995,213.71625,1554.3
9205,20,male,185,96,high,extremegain,130.749609375,116.22187500000001,479.415234375,3486.65625
9206,63,male,152,58,medium,extremegain,70.9125,63.03333333333333,260.01250000000005,1891.0
9207,41,male,154,68,high,moderateloss,93.31171875,82.94375,342.14296875,2488.3125
9208,51,female,174,57,medium,slightgain,72.1621875,64.14416666666666,264.5946875,1924.325
9209,63,female,180,53,high,weightmaintenance,76.2665625,67.7925,279.6440625,2033.775
9210,39,male,160,54,medium,moderategain,78.46875,69.75,287.71875,2092.5
9211,28,male,157,68,medium,moderateloss,88.71328125,78.85624999999999,325.28203125000005,2365.6875
9212,25,female,175,95,minimal,slightgain,79.09874999999998,70.30999999999999,290.02875,2109.2999999999997
9213,56,female,151,67,minimal,moderateloss,52.77375,46.91,193.50375,1407.3
9214,60,female,177,78,veryhigh,moderateloss,101.54906249999999,90.26583333333332,372.3465625,2707.975
9215,52,female,197,68,minimal,slightgain,67.06125,59.61,245.89125,1788.3
9216,63,male,159,55,medium,moderateloss,71.71171875,63.743750000000006,262.94296875000003,1912.3125
9217,55,female,199,54,medium,slightloss,78.33796875,69.63375,287.2392187500001,2089.0125000000003
9218,25,male,188,92,high,moderategain,127.7578125,113.5625,468.44531250000006,3406.875
9219,54,female,186,54,high,weightmaintenance,82.25015625,73.11125,301.58390625000004,2193.3375
9220,44,male,188,57,veryhigh,extremegain,109.0125,96.9,399.71250000000003,2907.0
9221,45,male,170,76,medium,moderategain,93.1453125,82.79583333333333,341.53281250000003,2483.875
9222,57,female,177,86,veryhigh,extremegain,108.31781249999999,96.28249999999998,397.1653125,2888.475
9223,51,male,187,92,medium,slightloss,106.87734375,95.00208333333333,391.88359375000005,2850.0625
9224,49,male,182,94,minimal,slightloss,82.6875,73.5,303.1875,2205.0
9225,32,male,160,87,high,extremegain,110.93906249999999,98.6125,406.7765625,2958.375
9226,61,female,194,86,veryhigh,slightgain,114.46312499999999,101.74499999999999,419.698125,3052.35
9227,34,female,193,67,low,slightgain,79.676953125,70.82395833333334,292.148828125,2124.71875
9228,50,female,150,75,medium,slightgain,74.1965625,65.9525,272.05406250000004,1978.575
9229,64,male,196,91,minimal,moderateloss,81.89999999999999,72.8,300.3,2184.0
9230,63,male,182,65,low,moderateloss,76.18359375,67.71875,279.33984375,2031.5625
9231,33,male,152,71,minimal,extremegain,67.5,60.0,247.50000000000003,1800.0
9232,46,male,175,95,minimal,weightmaintenance,81.84375,72.75,300.09375,2182.5
9233,26,female,164,72,medium,moderateloss,84.51375,75.12333333333333,309.8837500000001,2253.7000000000003
9234,50,male,190,96,minimal,weightmaintenance,85.6125,76.1,313.9125,2283.0
9235,46,male,163,52,veryhigh,slightloss,93.6046875,83.20416666666667,343.2171875,2496.125
9236,30,male,172,52,low,weightmaintenance,74.765625,66.45833333333333,274.140625,1993.75
9237,38,female,157,61,minimal,weightmaintenance,55.811249999999994,49.60999999999999,204.64125,1488.3
